rho,	rhou,	rhov,	rhoet
0.0415797,	0.0133469,	0.0161366,	0.0358079
0.0415896,	0.0133157,	0.0161067,	0.0358037
0.0415924,	0.013286,	0.0160741,	0.0357935
0.0415871,	0.0132577,	0.0160402,	0.0357775
0.041573,	0.0132322,	0.0160057,	0.0357545
0.0415504,	0.0132098,	0.0159713,	0.0357252
0.0415196,	0.0131907,	0.0159375,	0.0356905
0.041481,	0.0131749,	0.0159042,	0.0356508
0.0414351,	0.0131622,	0.0158715,	0.035606
0.0413825,	0.013153,	0.0158393,	0.0355574
0.0413243,	0.013138,	0.0158074,	0.0355074
0.0412571,	0.0131202,	0.0157768,	0.0354486
0.0411895,	0.0131043,	0.0157441,	0.0353889
0.041122,	0.0130912,	0.0157099,	0.0353294
0.0410547,	0.0130794,	0.0156754,	0.0352721
0.0409862,	0.0130691,	0.0156406,	0.0352159
0.0409153,	0.0130629,	0.015606,	0.0351579
0.0408418,	0.0130604,	0.0155718,	0.0350978
0.0407657,	0.0130614,	0.0155379,	0.035036
0.0406871,	0.0130651,	0.0155042,	0.0349723
0.0406222,	0.0130716,	0.015475,	0.0349197
0.040585,	0.0130806,	0.0154506,	0.0348899
0.0405627,	0.0130929,	0.0154201,	0.0348704
0.0405536,	0.0131088,	0.0153858,	0.0348627
0.0405537,	0.013125,	0.015349,	0.0348641
0.0405552,	0.0131472,	0.0153111,	0.034866
0.0405723,	0.0131734,	0.0152788,	0.0348796
0.0405886,	0.0131995,	0.0152422,	0.0348909
0.0406,	0.0132243,	0.0152038,	0.0348987
0.0406035,	0.0132518,	0.0151652,	0.0348988
0.0405988,	0.0132763,	0.015127,	0.0348925
0.0405849,	0.0132929,	0.0150896,	0.0348793
0.04056,	0.0133123,	0.0150534,	0.0348553
0.0405258,	0.0133328,	0.0150183,	0.0348234
0.0404833,	0.0133527,	0.0149845,	0.0347847
0.0404337,	0.0133719,	0.0149519,	0.0347409
0.0403832,	0.01339,	0.014923,	0.0346961
0.0403308,	0.0134054,	0.0148928,	0.0346495
0.0402675,	0.0134197,	0.0148609,	0.03459
0.0402096,	0.0134321,	0.0148272,	0.034535
0.0401617,	0.0134424,	0.0147932,	0.0344897
0.0401199,	0.0134509,	0.0147604,	0.0344506
0.0400813,	0.0134571,	0.0147293,	0.0344157
0.0400439,	0.0134549,	0.0146997,	0.0343828
0.0400046,	0.013445,	0.0146713,	0.0343479
0.0399615,	0.0134352,	0.0146437,	0.0343084
0.039915,	0.0134251,	0.0146169,	0.0342657
0.0398654,	0.0134147,	0.0145906,	0.0342205
0.0398195,	0.0134041,	0.0145721,	0.0341794
0.0397747,	0.0133915,	0.0145512,	0.0341396
0.0397281,	0.0133781,	0.0145272,	0.0340981
0.0396834,	0.0133648,	0.0145028,	0.0340578
0.0396665,	0.0133524,	0.0144864,	0.0340423
0.0396604,	0.0133409,	0.0144685,	0.0340338
0.0396548,	0.0133299,	0.0144443,	0.0340224
0.0396501,	0.0133191,	0.0144145,	0.0340112
0.0396581,	0.0133106,	0.0143872,	0.0340101
0.0396672,	0.0133058,	0.0143559,	0.0340078
0.0396749,	0.0133015,	0.0143229,	0.0340069
0.0396769,	0.0133,	0.0142896,	0.0340015
0.0396721,	0.013296,	0.0142564,	0.0339918
0.0396583,	0.0132988,	0.0142245,	0.0339737
0.0396359,	0.0133063,	0.0141938,	0.033949
0.0396165,	0.0133171,	0.0141683,	0.0339258
0.0395966,	0.0133309,	0.0141408,	0.0339014
0.0395752,	0.0133394,	0.0141118,	0.0338776
0.0395491,	0.0133476,	0.0140826,	0.0338513
0.039517,	0.013361,	0.0140539,	0.03382
0.0394794,	0.0133783,	0.0140261,	0.0337849
0.039438,	0.013399,	0.0139984,	0.0337484
0.0393953,	0.0134213,	0.0139694,	0.0337144
0.0393506,	0.0134446,	0.0139395,	0.0336813
0.0393035,	0.013469,	0.0139094,	0.0336482
