rho,	rhou,	rhov,	rhoet
0.0261472,	0.0086393,	0.012111,	0.0207704
0.0260457,	0.00859667,	0.0120525,	0.0206842
0.0259449,	0.00855437,	0.0119945,	0.0205987
0.0258447,	0.00851241,	0.0119369,	0.0205138
0.0257451,	0.00847075,	0.0118799,	0.0204294
0.0256462,	0.00842941,	0.0118233,	0.0203457
0.0255478,	0.00838837,	0.0117672,	0.0202625
0.0254501,	0.00834765,	0.0117116,	0.0201799
0.0253531,	0.00830723,	0.0116564,	0.020098
0.0252566,	0.00826713,	0.0116017,	0.0200166
0.0251608,	0.00822733,	0.0115475,	0.0199358
0.0250656,	0.00818784,	0.0114938,	0.0198556
0.024971,	0.00814865,	0.0114406,	0.019776
0.024877,	0.00810961,	0.0113878,	0.0196969
0.0247835,	0.00807077,	0.0113355,	0.0196184
0.0246907,	0.00803218,	0.0112837,	0.0195405
0.0245984,	0.00799385,	0.0112322,	0.0194631
0.0245067,	0.00795577,	0.0111813,	0.0193863
0.0244156,	0.00791793,	0.0111307,	0.01931
0.024325,	0.00788035,	0.0110806,	0.0192342
0.024235,	0.00784301,	0.0110308,	0.0191589
0.0241455,	0.00780592,	0.0109815,	0.0190841
0.0240565,	0.00776906,	0.0109325,	0.0190098
0.023968,	0.00773245,	0.0108839,	0.018936
0.02388,	0.00769607,	0.0108356,	0.0188626
0.0237925,	0.00765992,	0.0107877,	0.0187896
0.0237055,	0.007624,	0.0107401,	0.0187171
0.023619,	0.0075883,	0.0106928,	0.018645
0.0235329,	0.00755282,	0.0106459,	0.0185733
0.0234473,	0.00751756,	0.0105993,	0.0185021
0.0233621,	0.00748251,	0.010553,	0.0184312
0.0232774,	0.00744767,	0.010507,	0.0183607
0.0231932,	0.00741305,	0.0104613,	0.0182907
0.0231095,	0.00737837,	0.010416,	0.0182212
0.0230266,	0.00734296,	0.0103711,	0.0181528
0.022944,	0.00730705,	0.0103264,	0.0180844
0.0228616,	0.00726988,	0.010282,	0.0180161
0.0227791,	0.00723294,	0.0102377,	0.0179474
0.0226967,	0.00719632,	0.0101935,	0.0178785
0.0226144,	0.00716,	0.0101496,	0.0178094
0.0225325,	0.0071241,	0.0101059,	0.0177405
0.0224509,	0.00708872,	0.0100625,	0.0176718
0.0223698,	0.00705386,	0.0100193,	0.0176035
0.0222891,	0.0070195,	0.00997641,	0.0175356
0.022209,	0.00698564,	0.00993378,	0.0174682
0.0221294,	0.00695224,	0.00989144,	0.0174013
0.0220503,	0.00691929,	0.0098494,	0.017335
0.0219717,	0.00688676,	0.00980766,	0.0172691
0.0218937,	0.0068547,	0.00976624,	0.0172041
0.0218163,	0.00682283,	0.00972511,	0.0171394
0.0217393,	0.00679123,	0.00968428,	0.0170753
0.0216628,	0.0067599,	0.00964374,	0.0170115
0.0215869,	0.00672885,	0.00960353,	0.0169483
0.0215116,	0.00669805,	0.00956362,	0.0168857
0.0214367,	0.00666752,	0.009524,	0.0168234
0.0213621,	0.00663724,	0.00948467,	0.0167615
0.0212881,	0.00660721,	0.00944564,	0.0167
0.0212144,	0.00657743,	0.00940691,	0.0166389
0.0211412,	0.00654791,	0.00936848,	0.0165782
0.0210684,	0.00651863,	0.00933036,	0.016518
0.020996,	0.00648959,	0.00929253,	0.0164581
0.020924,	0.00646077,	0.009255,	0.0163987
0.0208525,	0.00643218,	0.00921775,	0.0163396
0.0207813,	0.0064038,	0.00918079,	0.016281
0.0207106,	0.00637563,	0.00914409,	0.0162227
0.0206402,	0.00634766,	0.00910765,	0.0161647
0.0205702,	0.00631989,	0.00907146,	0.0161071
0.0205005,	0.00629232,	0.00903551,	0.0160498
0.0204312,	0.00626483,	0.00899979,	0.0159927
0.0203623,	0.00623756,	0.0089643,	0.0159359
0.0202937,	0.00621057,	0.00892903,	0.0158794
0.0202257,	0.00618358,	0.00889401,	0.0158234
0.0201584,	0.00615539,	0.00885939,	0.0157687
0.0200912,	0.00612713,	0.00882485,	0.0157137
0.0200239,	0.00609897,	0.00879043,	0.0156585
0.0199568,	0.00607101,	0.00875616,	0.0156033
0.0198899,	0.00604334,	0.00872204,	0.0155481
0.0198232,	0.00601601,	0.00868809,	0.0154931
0.0197567,	0.00598903,	0.00865431,	0.0154383
0.0196906,	0.00596243,	0.00862071,	0.0153837
0.0196248,	0.0059362,	0.00858729,	0.0153294
0.0195593,	0.00591032,	0.00855406,	0.0152755
0.0194942,	0.0058848,	0.00852103,	0.0152219
0.0194296,	0.00585962,	0.0084882,	0.0151688
0.0193653,	0.00583477,	0.00845557,	0.015116
0.0193014,	0.00581024,	0.00842314,	0.0150636
0.0192379,	0.00578602,	0.00839093,	0.0150116
0.0191748,	0.0057621,	0.00835892,	0.01496
0.0191123,	0.00573781,	0.00832715,	0.014909
0.0190501,	0.0057128,	0.00829559,	0.0148585
0.018988,	0.00568817,	0.00826408,	0.0148078
0.018926,	0.00566397,	0.00823269,	0.0147571
0.0188642,	0.00563989,	0.00820144,	0.0147066
0.0188028,	0.00561601,	0.00817033,	0.0146563
0.0187416,	0.00559274,	0.00813935,	0.0146062
0.0186807,	0.00556994,	0.00810856,	0.0145564
0.0186208,	0.005546,	0.00807814,	0.0145078
