rho,	rhou,	rhov,	rhoet
1.95514e-10,	1.03589e-10,	3.47779e-11,	1.18171e-10
1.75205e-10,	9.28391e-11,	3.11478e-11,	1.059e-10
1.56979e-10,	8.3191e-11,	2.78922e-11,	9.48871e-11
1.40626e-10,	7.45328e-11,	2.49728e-11,	8.50057e-11
1.25956e-10,	6.67651e-11,	2.23555e-11,	7.61403e-11
1.12797e-10,	5.97967e-11,	2.00093e-11,	6.81887e-11
1.00997e-10,	5.3547e-11,	1.79065e-11,	6.10574e-11
9.04163e-11,	4.79425e-11,	1.60223e-11,	5.46631e-11
8.09313e-11,	4.29178e-11,	1.43341e-11,	4.89303e-11
7.24295e-11,	3.84135e-11,	1.28218e-11,	4.37917e-11
6.48109e-11,	3.43766e-11,	1.14673e-11,	3.9187e-11
5.79841e-11,	3.07589e-11,	1.02544e-11,	3.50603e-11
5.18686e-11,	2.75175e-11,	9.16834e-12,	3.13636e-11
4.63907e-11,	2.46141e-11,	8.19608e-12,	2.80522e-11
4.1485e-11,	2.20133e-11,	7.32582e-12,	2.50867e-11
3.70923e-11,	1.96845e-11,	6.54701e-12,	2.24312e-11
3.31639e-11,	1.75992e-11,	5.85012e-12,	2.00534e-11
