rho,	rhou,	rhov,	rhoet
0.0191349,	0.0104424,	0.00472283,	0.0121482
0.0187382,	0.0102145,	0.00459726,	0.0118818
0.018343,	0.00998838,	0.00447359,	0.0116177
0.0179496,	0.00976416,	0.00435182,	0.0113557
0.0175579,	0.0095418,	0.00423195,	0.011096
0.0171681,	0.0093213,	0.00411398,	0.0108386
0.0167803,	0.00910268,	0.00399789,	0.0105833
0.0163946,	0.00888594,	0.0038837,	0.0103304
0.0160111,	0.00867111,	0.0037714,	0.0100797
0.0156299,	0.00845821,	0.00366098,	0.00983131
0.0152512,	0.00824728,	0.00355246,	0.00958527
0.0148751,	0.00803834,	0.00344581,	0.00934161
0.0145017,	0.00783142,	0.00334106,	0.00910037
0.0141311,	0.00762658,	0.00323819,	0.0088616
0.0137636,	0.00742385,	0.0031372,	0.00862533
0.0133991,	0.00722328,	0.00303809,	0.00839162
0.013038,	0.00702492,	0.00294087,	0.00816053
0.0126804,	0.00682882,	0.00284553,	0.00793212
0.0123263,	0.00663503,	0.00275207,	0.00770643
0.0119759,	0.00644361,	0.00266049,	0.00748354
0.0116295,	0.0062546,	0.00257078,	0.00726351
0.0112871,	0.00606808,	0.00248295,	0.0070464
0.0109488,	0.00588409,	0.002397,	0.00683227
0.010615,	0.00570269,	0.00231291,	0.0066212
0.0102856,	0.00552395,	0.00223068,	0.00641324
0.00996078,	0.00534792,	0.00215032,	0.00620846
0.00964076,	0.00517465,	0.00207182,	0.00600693
0.00932565,	0.0050042,	0.00199516,	0.0058087
0.00901556,	0.00483662,	0.00192035,	0.00561384
0.00871062,	0.00467197,	0.00184738,	0.00542241
0.00841096,	0.0045103,	0.00177624,	0.00523446
0.00811668,	0.00435165,	0.00170692,	0.00505005
0.0078279,	0.00419608,	0.00163941,	0.00486923
0.00754472,	0.00404361,	0.00157371,	0.00469204
0.00726723,	0.0038943,	0.00150979,	0.00451854
0.00699551,	0.00374818,	0.00144765,	0.00434876
0.00672965,	0.00360528,	0.00138727,	0.00418274
0.00646971,	0.00346564,	0.00132864,	0.00402052
0.00621577,	0.00332927,	0.00127175,	0.00386211
0.00596787,	0.0031962,	0.00121657,	0.00370755
0.00572605,	0.00306644,	0.00116308,	0.00355686
0.00549037,	0.00294002,	0.00111128,	0.00341004
0.00526084,	0.00281693,	0.00106114,	0.00326712
0.00503748,	0.00269719,	0.00101263,	0.00312808
0.0048203,	0.0025808,	0.000965744,	0.00299295
0.00460931,	0.00246774,	0.000920448,	0.0028617
0.0044045,	0.00235802,	0.000876721,	0.00273433
0.00420585,	0.00225162,	0.000834538,	0.00261083
0.00401334,	0.00214853,	0.000793874,	0.00249117
0.00382694,	0.00204872,	0.000754702,	0.00237533
0.0036466,	0.00195218,	0.000716994,	0.00226329
0.00347227,	0.00185886,	0.000680722,	0.002155
0.0033039,	0.00176874,	0.000645857,	0.00205043
0.00314143,	0.00168179,	0.000612369,	0.00194954
0.00298478,	0.00159796,	0.000580228,	0.00185227
0.00283388,	0.0015172,	0.000549402,	0.00175859
0.00268864,	0.00143949,	0.000519861,	0.00166843
0.00254897,	0.00136475,	0.000491573,	0.00158173
0.00241477,	0.00129295,	0.000464505,	0.00149845
0.00228595,	0.00122402,	0.000438624,	0.0014185
0.0021624,	0.00115791,	0.000413899,	0.00134183
0.002044,	0.00109456,	0.000390295,	0.00126836
0.00193064,	0.00103391,	0.00036778,	0.00119802
0.0018222,	0.00097589,	0.000346321,	0.00113074
0.00171856,	0.000920438,	0.000325884,	0.00106644
0.0016196,	0.000867486,	0.000306437,	0.00100505
0.00152519,	0.000816966,	0.000287945,	0.000946476
0.0014352,	0.00076881,	0.000270377,	0.000890646
